300833B2DDD9014033330009,300833B2DDD9014033330120,300833B2DDD9014033330121,300833B2DDD9014033330007,300833B2DDD9014033330008,300833B2DDD9014033330005,300833B2DDD9014033330006,300833B2DDD9014033330003,300833B2DDD9014033330004,300833B2DDD9014033330001,300833B2DDD9014033330002,300833B2DDD9014033330119,300833B2DDD9014033330110,300833B2DDD9014033330117,300833B2DDD9014033330118,300833B2DDD9014033330115,300833B2DDD9014033330116,300833B2DDD9014033330113,300833B2DDD9014033330114,300833B2DDD9014033330111,300833B2DDD9014033330112,300833B2DDD9014022220004,300833B2DDD9014022220003,300833B2DDD9014022220002,300833B2DDD9014022220001,300833B2DDD9014022220008,300833B2DDD9014022220007,300833B2DDD9014022220006,300833B2DDD9014022220005,300833B2DDD9014033330021,300833B2DDD9014033330022,300833B2DDD9014033330020,300833B2DDD9014033330029,300833B2DDD9014033330027,300833B2DDD9014022220009,300833B2DDD9014033330028,300833B2DDD9014033330025,300833B2DDD9014033330026,300833B2DDD9014033330023,300833B2DDD9014033330024,300833B2DDD9014033330010,300833B2DDD9014033330011,300833B2DDD9014033330018,300833B2DDD9014033330019,300833B2DDD9014033330016,300833B2DDD9014033330017,300833B2DDD9014033330014,300833B2DDD9014033330015,300833B2DDD9014033330012,300833B2DDD9014033330013,300833B2DDD9014022220026,300833B2DDD9014022220025,300833B2DDD9014022220024,300833B2DDD9014022220023,300833B2DDD9014022220029,300833B2DDD9014022220028,300833B2DDD9014022220027,300833B2DDD9014022220022,300833B2DDD9014022220021,300833B2DDD9014022220020,300833B2DDD9014022220015,300833B2DDD9014022220014,300833B2DDD9014022220013,300833B2DDD9014022220012,300833B2DDD9014022220019,300833B2DDD9014022220018,300833B2DDD9014022220017,300833B2DDD9014022220016,300833B2DDD9014022220011,300833B2DDD9014022220010,300833B2DDD9014022220048,300833B2DDD9014022220047,300833B2DDD9014022220046,300833B2DDD9014022220045,300833B2DDD9014033330108,300833B2DDD9014022220049,300833B2DDD9014033330109,300833B2DDD9014022220040,300833B2DDD9014022220044,300833B2DDD9014022220043,300833B2DDD9014022220042,300833B2DDD9014022220041,300833B2DDD9014033330106,300833B2DDD9014033330107,300833B2DDD9014033330104,300833B2DDD9014033330105,300833B2DDD9014033330102,300833B2DDD9014033330103,300833B2DDD9014033330100,300833B2DDD9014033330101,300833B2DDD9014022220037,300833B2DDD9014022220036,300833B2DDD9014022220035,300833B2DDD9014022220034,300833B2DDD9014022220039,300833B2DDD9014022220038,300833B2DDD9014022220033,300833B2DDD9014022220032,300833B2DDD9014022220031,300833B2DDD9014022220030,300833B2DDD9014022220069,300833B2DDD9014022220068,300833B2DDD9014022220067,300833B2DDD9014022220062,300833B2DDD9014033330090,300833B2DDD9014022220061,300833B2DDD9014033330091,300833B2DDD9014022220060,300833B2DDD9014022220066,300833B2DDD9014022220065,300833B2DDD9014022220064,300833B2DDD9014022220063,300833B2DDD9014033330087,300833B2DDD9014033330088,300833B2DDD9014033330085,300833B2DDD9014033330086,300833B2DDD9014033330083,300833B2DDD9014033330084,300833B2DDD9014033330081,300833B2DDD9014033330082,300833B2DDD9014033330089,300833B2DDD9014022220059,300833B2DDD9014022220058,300833B2DDD9014022220057,300833B2DDD9014022220056,300833B2DDD9014022220051,300833B2DDD9014022220050,300833B2DDD9014033330080,300833B2DDD9014022220055,300833B2DDD9014022220054,300833B2DDD9014022220053,300833B2DDD9014022220052,300833B2DDD9014033330076,300833B2DDD9014033330077,300833B2DDD9014033330074,300833B2DDD9014033330075,300833B2DDD9014033330072,300833B2DDD9014033330073,300833B2DDD9014033330070,300833B2DDD9014033330071,300833B2DDD9014033330078,300833B2DDD9014033330079,300833B2DDD9014022220073,300833B2DDD9014022220072,300833B2DDD9014022220071,300833B2DDD9014022220070,300833B2DDD9014022220076,300833B2DDD9014022220075,300833B2DDD9014022220074,300833B2DDD9014033330098,300833B2DDD9014033330099,300833B2DDD9014033330096,300833B2DDD9014033330094,300833B2DDD9014033330095,300833B2DDD9014033330092,300833B2DDD9014033330093,300833B2DDD9014033330043,300833B2DDD9014033330044,300833B2DDD9014033330041,300833B2DDD9014033330042,300833B2DDD9014033330040,300833B2DDD9014033330049,300833B2DDD9014033330047,300833B2DDD9014033330048,300833B2DDD9014033330045,300833B2DDD9014033330046,300833B2DDD9014033330032,300833B2DDD9014033330033,300833B2DDD9014033330030,300833B2DDD9014033330031,300833B2DDD9014033330038,300833B2DDD9014033330039,300833B2DDD9014033330036,300833B2DDD9014033330037,300833B2DDD9014033330034,300833B2DDD9014033330035,300833B2DDD9014033330065,300833B2DDD9014033330066,300833B2DDD9014033330063,300833B2DDD9014033330064,300833B2DDD9014033330061,300833B2DDD9014033330062,300833B2DDD9014033330060,300833B2DDD9014033330069,300833B2DDD9014033330067,300833B2DDD9014033330068,300833B2DDD9014033330054,300833B2DDD9014033330055,300833B2DDD9014033330052,300833B2DDD9014033330053,300833B2DDD9014033330050,300833B2DDD9014033330051,300833B2DDD9014033330058,300833B2DDD9014033330059,300833B2DDD9014033330056,300833B2DDD9014033330057,location_label,activity_label,unix_timestamp,PID
-69,-58,-59,0,0,0,0,-63,0,0,-70,-67,-59,-64,-64,-60,-68,-57,-59,-61,-58,0,0,0,0,-69,0,0,0,-64,-64,-63,0,0,0,0,0,0,-64,-70,-63,-68,-67,-67,-74,-66,-67,-62,-67,0,-68,-70,0,-62,0,0,0,0,0,0,-69,0,0,-71,0,0,-70,0,0,-64,-59,0,-65,-59,-60,0,-59,-73,0,0,-66,-60,-60,-60,-72,-63,-59,-60,-71,-64,-67,-59,-68,-70,-64,-64,-63,-66,-66,0,-63,0,-60,-58,-70,-58,-63,-62,0,-63,0,-59,-68,0,-59,-59,-70,-60,0,-64,-65,-57,-62,-61,0,-63,0,0,0,-56,-59,-63,0,-62,-70,-69,-61,-62,-56,-70,-56,-70,-64,-65,-58,-63,-65,-61,-72,-58,-64,0,0,-69,-63,-57,0,-71,-59,-71,-61,-68,-55,0,-66,-69,-62,-66,-62,-60,-60,0,0,-67,0,-63,-70,-64,-68,0,-58,-60,-64,-66,-65,-65,-62,-69,-65,-60,0,0,-72,0,-68,-67,TRA,TRA,1563960535893,PID001
-69,-68,-60,0,0,0,0,-63,0,0,-70,-64,-62,-70,-68,-58,-60,-61,-59,-59,-65,0,0,0,0,-69,0,0,0,-64,-64,-63,0,0,0,0,0,0,-64,-70,-63,-68,-67,-67,-74,-66,-67,-62,-67,0,-68,-70,0,-62,0,0,0,0,0,0,-69,0,0,-71,0,0,-70,0,0,-64,-59,0,-65,-59,-59,0,-60,-73,0,0,-66,-60,-60,-60,-70,-67,-61,-59,-63,-64,-67,-59,-68,-70,-64,-64,-63,-66,-66,0,-63,0,-60,-58,-71,-58,-61,-62,0,-63,0,-59,-66,0,-58,-59,-70,-64,0,-64,-65,-57,-62,-61,0,-63,0,0,0,-56,-59,-63,0,-63,-70,-70,-61,-62,-57,-69,-57,-68,-64,-65,-58,-63,-65,-61,-72,-59,-61,0,0,-68,-64,-58,0,-71,-59,-71,-61,-69,-54,0,-65,-69,-62,-66,-62,-60,-60,0,0,-67,0,-68,-70,-63,-67,0,-60,-60,-65,-66,-66,-66,-69,-68,-65,-59,0,0,-72,0,-66,-67,TRA,TRA,1563960536930,PID001
-69,-58,-62,0,0,0,0,-62,0,0,-70,-66,-59,-65,-63,-57,-68,-57,-70,-62,-57,0,0,0,0,-69,0,0,0,-66,-64,-62,0,0,0,0,0,0,-64,-70,-63,-68,-66,-67,-75,-68,-67,-59,-68,0,-68,-70,0,-61,0,0,0,0,0,0,-69,0,0,-71,0,0,-70,0,0,-64,-59,0,-63,-60,-57,0,-60,-73,0,0,-67,-59,-61,-58,-70,-63,-62,-56,-70,-63,-67,-60,-66,-70,-63,-64,-62,-66,-66,0,-63,0,-60,-58,-71,-57,-61,-62,0,-64,0,-60,-66,0,-58,-59,-70,-64,0,-64,-65,-57,-61,-62,0,-63,0,0,0,-56,-59,-62,0,-63,-70,-70,-61,-62,-68,-69,-57,-68,-65,-65,-58,-63,-63,-62,-71,-72,-67,0,0,-68,-64,-58,0,-74,-59,-71,-61,-69,-62,0,-65,-69,-62,-67,-63,-60,-60,0,0,-67,0,-62,-70,-63,-67,0,-60,-60,-65,-67,-66,-66,-64,-68,-65,-59,0,0,-72,0,-66,-67,TRA,TRA,1563960537947,PID001
-69,-58,-62,0,0,0,0,-62,0,0,-70,-66,-59,-65,-63,-57,-68,-57,-70,-62,-57,0,0,0,0,-68,0,0,0,-66,-64,-62,0,0,0,0,0,0,-64,-70,-63,-68,-66,-67,-75,-68,-67,-59,-68,0,-67,-69,0,-63,0,0,0,0,0,0,-69,0,0,-70,0,0,-67,0,0,-64,-59,0,-63,-60,-57,0,-60,-73,0,0,-66,-59,-61,-58,-70,-63,-62,-56,-70,-63,-67,-60,-65,-70,-65,-65,-63,-67,-66,0,-62,0,-61,-58,-71,-58,-61,-63,0,-65,0,-60,-66,0,-58,-59,-70,-64,0,-64,-65,-58,-62,-61,0,-63,0,0,0,-56,-59,-63,0,-63,-70,-70,-61,-62,-68,-69,-57,-68,-65,-63,-58,-63,-64,-62,-73,-72,-67,0,0,-68,-64,-58,0,-74,-59,-71,-61,-69,-62,0,-65,-69,-62,-67,-63,-60,-60,0,0,-67,0,-62,-70,-63,-67,0,-60,-60,-65,-67,-66,-66,-64,-68,-65,-59,0,0,-72,0,-66,-67,TRA,TRA,1563960538962,PID001
-69,-67,-58,0,0,0,0,-62,0,0,-70,-64,-63,-70,-67,-59,-59,-62,-60,-61,-65,0,0,0,0,-68,0,0,0,-66,-64,-62,0,0,0,0,0,0,-64,-70,-63,-68,-66,-67,-75,-68,-67,-59,-68,0,-67,-69,0,-63,0,0,0,0,0,0,-69,0,0,-70,0,0,-67,0,0,-64,-59,0,-63,-60,-58,0,-61,-73,0,0,-66,-59,-61,-58,-70,-71,-60,-60,-65,-63,-67,-60,-65,-70,-65,-65,-63,-67,-66,0,-62,0,-61,-58,-73,-58,-61,-63,0,-65,0,-60,-67,0,-59,-61,-71,-61,0,-65,-66,-58,-62,-61,0,-63,0,0,0,-56,-59,-63,0,-61,-69,-69,-60,-62,-57,-71,-57,-68,-65,-63,-58,-63,-64,-62,-73,-59,-62,0,0,-69,-62,-58,0,-74,-59,-71,-61,-69,-54,0,-65,-69,-62,-67,-63,-60,-60,0,0,-67,0,-68,-66,-64,-67,0,-59,-58,-62,-67,-66,-65,-68,-68,-65,-60,0,0,-72,0,-66,-67,TRA,TRA,1563960540010,PID001
-70,-58,-62,0,0,0,0,-63,0,0,-70,-68,-59,-66,-64,-57,-69,-57,-70,-61,-58,0,0,0,0,-68,0,0,0,-67,-63,-63,0,0,0,0,0,0,-64,-70,-63,-68,-67,-67,-75,-68,-68,-58,-67,0,-67,-69,0,-63,0,0,0,0,0,0,-69,0,0,-70,0,0,-67,0,0,-64,-59,0,-63,-60,-57,0,-61,-73,0,0,-66,-59,-61,-60,-69,-64,-64,-56,-71,-61,-67,-60,-65,-70,-65,-65,-63,-67,-66,0,-62,0,-61,-58,-71,-58,-63,-63,0,-65,0,-60,-68,0,-59,-61,-70,-63,0,-66,-67,-58,-62,-61,0,-63,0,0,0,-56,-59,-63,0,-63,-70,-69,-60,-62,-68,-69,-57,-67,-65,-63,-58,-63,-64,-62,-73,-71,-68,0,0,-68,-62,-58,0,-69,-59,-70,-62,-68,-60,0,-65,-68,-60,-68,-62,-61,-61,0,0,-67,0,-62,-68,-66,-67,0,-59,-58,-62,-68,-66,-65,-63,-69,-65,-60,0,0,-72,0,-66,-67,TRA,TRA,1563960541023,PID001
-70,-58,-62,0,0,0,0,-63,0,0,-70,-68,-59,-66,-64,-57,-69,-57,-70,-61,-58,0,0,0,0,-64,0,0,0,-67,-63,-63,0,0,0,0,0,0,-64,-70,-63,-68,-67,-67,-75,-68,-68,-58,-67,0,-67,-67,0,-62,0,0,0,0,0,0,-69,0,0,-71,0,0,-68,0,0,-64,-60,0,-64,-59,-57,0,-61,-73,0,0,-67,-59,-61,-60,-69,-64,-64,-56,-71,-61,-67,-60,-66,-69,-66,-65,-62,-67,-68,0,-65,0,-59,-57,-71,-57,-63,-63,0,-66,0,-62,-68,0,-59,-61,-70,-63,0,-66,-67,-58,-62,-63,0,-64,0,0,0,-55,-59,-63,0,-63,-70,-69,-60,-62,-67,-69,-57,-67,-64,-65,-58,-64,-64,-60,-71,-71,-68,0,0,-68,-62,-58,0,-69,-59,-70,-62,-68,-60,0,-65,-68,-60,-68,-62,-61,-61,0,0,-67,0,-62,-68,-66,-67,0,-59,-58,-62,-68,-66,-65,-63,-69,-65,-60,0,0,-72,0,-66,-67,TRA,TRA,1563960542090,PID001
-68,-68,-59,0,0,0,0,-63,0,0,-70,-65,-64,-70,-68,-58,-59,-64,-59,-62,-66,0,0,0,0,-68,0,0,0,-67,-63,-63,0,0,0,0,0,0,-64,-70,-63,-68,-67,-67,-75,-68,-68,-58,-67,0,-67,-70,0,-62,0,0,0,0,0,0,-69,0,0,-71,0,0,-70,0,0,-63,-60,0,-64,-59,-60,0,-59,-73,0,0,-67,-59,-61,-60,-71,-73,-60,-60,-71,-61,-67,-60,-66,-69,-66,-66,-62,-67,-67,0,-65,0,-59,-57,-71,-57,-64,-63,0,-66,0,-62,-67,0,-59,-60,-70,-63,0,-65,-66,-58,-62,-63,0,-64,0,0,0,-55,-59,-63,0,-61,-69,-70,-61,-61,-57,-69,-59,-67,-64,-65,-58,-64,-64,-60,-71,-59,-60,0,0,-69,-61,-58,0,-69,-59,-70,-62,-69,-54,0,-65,-68,-60,-68,-62,-61,-61,0,0,-67,0,-69,-68,-65,-68,0,-58,-61,-64,-65,-66,-65,-67,-69,-65,-61,0,0,-72,0,-67,-67,TRA,TRA,1563960543123,PID001
-69,-59,-60,0,0,0,0,-62,0,0,-70,-65,-60,-65,-65,-57,-69,-57,-65,-62,-56,0,0,0,0,-68,0,0,0,-65,-64,-64,0,0,0,0,0,0,-63,-70,-66,-66,-67,-66,-77,-64,-66,-61,-65,0,-67,-70,0,-62,0,0,0,0,0,0,-69,0,0,-71,0,0,-70,0,0,-63,-60,0,-64,-59,-56,0,-59,-73,0,0,-67,-59,-62,-58,-72,-65,-65,-56,-68,-65,-67,-60,-66,-69,-66,-66,-62,-67,-67,0,-65,0,-59,-57,-70,-57,-63,-63,0,-66,0,-62,-67,0,-59,-60,-69,-63,0,-65,-66,-58,-62,-63,0,-64,0,0,0,-55,-59,-63,0,-63,-70,-70,-63,-59,-57,-71,-59,-69,-64,-65,-58,-64,-64,-60,-71,-58,-63,0,0,-68,-64,-58,0,-70,-56,-72,-61,-68,-64,0,-65,-68,-63,-68,-63,-60,-62,0,0,-65,0,-62,-65,-65,-67,0,-58,-61,-65,-66,-65,-65,-65,-69,-65,-60,0,0,-71,0,-67,-68,TRA,TRA,1563960544147,PID001
-69,-59,-60,0,0,0,0,-62,0,0,-70,-65,-60,-65,-65,-57,-70,-57,-65,-62,-56,0,0,0,0,-68,0,0,0,-65,-64,-64,0,0,0,0,0,0,-63,-70,-66,-66,-67,-66,-75,-64,-66,-61,-65,0,-67,-67,0,-62,0,0,0,0,0,0,-69,0,0,-70,0,0,-68,0,0,-64,-59,0,-62,-59,-56,0,-59,-72,0,0,-66,-60,-62,-58,-72,-65,-65,-56,-68,-65,-67,-60,-66,-70,-64,-64,-63,-67,-67,0,-64,0,-60,-58,-70,-57,-63,-63,0,-64,0,-61,-67,0,-59,-60,-69,-63,0,-65,-66,-58,-62,-61,0,-63,0,0,0,-56,-59,-63,0,-63,-70,-70,-63,-59,-57,-71,-59,-69,-66,-64,-58,-62,-65,-63,-72,-72,-63,0,0,-68,-64,-58,0,-76,-56,-74,-61,-68,-64,0,-65,-70,-63,-68,-63,-60,-62,0,0,-65,0,-62,-65,-65,-67,0,-58,-61,-65,-69,-65,-65,-65,-69,-65,-60,0,0,-71,0,-67,-68,TRA,TRA,1563960545176,PID001
-67,-64,-59,0,0,0,0,-62,0,0,-70,-64,-64,-68,-67,-59,-61,-62,-58,-61,-72,0,0,0,0,-68,0,0,0,-65,-64,-64,0,0,0,0,0,0,-63,-70,-66,-66,-67,-66,-75,-64,-66,-61,-65,0,-68,-67,0,-62,0,0,0,0,0,0,-69,0,0,-70,0,0,-69,0,0,-63,-59,0,-62,-59,-59,0,-60,-72,0,0,-66,-60,-62,-69,-68,-66,-65,-60,-66,-65,-67,-60,-66,-70,-64,-66,-63,-67,-67,0,-64,0,-60,-58,-71,-57,-63,-63,0,-64,0,-61,-68,0,-59,-60,-69,-64,0,-66,-65,-58,-62,-61,0,-63,0,-72,0,-56,-59,-63,-74,-60,-70,-71,-61,-59,-58,-68,-58,-68,-66,-64,-58,-62,-65,-63,-72,-62,-58,0,0,-68,-64,-59,0,-76,-56,-74,-61,-68,-55,0,-65,-70,-63,-68,-63,-60,-62,0,0,-65,0,-68,-66,-66,-66,0,-57,-59,-60,-61,-66,-66,-65,-69,-61,-59,0,0,-71,0,-67,-67,TRA,TRA,1563960546187,PID001
-74,-59,-64,0,0,0,0,-60,0,0,-70,-70,-59,-61,-62,-57,-68,-58,-61,-60,-57,0,0,0,0,-68,0,0,0,-68,-64,-65,0,0,0,0,0,0,-62,-70,-62,-69,-67,-67,-75,-69,-68,-59,-68,0,-68,-67,0,-62,0,0,0,0,0,0,-69,0,0,-70,0,0,-69,0,0,-63,-59,0,-62,-59,-59,0,-60,-72,0,0,-66,-60,-59,-59,-66,-63,-67,-56,-71,-62,-67,-60,-66,-70,-64,-66,-63,-67,-67,0,-64,0,-60,-58,-71,-57,-61,-63,0,-64,0,-61,-69,0,-61,-60,-72,-63,0,-67,-66,-58,-62,-61,0,-63,0,-72,0,-56,-59,-63,-74,-65,-70,-74,-70,-61,-66,-68,-56,-70,-66,-64,-58,-62,-65,-63,-72,-75,-65,0,0,-68,-62,-58,-64,-68,-59,-68,-59,-67,-55,0,-65,-71,-59,-68,-62,-60,-59,0,0,-68,0,-62,-66,-66,-66,0,-74,-59,-67,-61,-67,-66,-67,-69,-61,-59,0,0,-71,0,-69,-69,bedroom_location_wardrobe,activity_dressing,1563960547203,PID001
-74,-59,-62,0,0,0,0,-60,0,0,-70,-67,-59,-60,-63,-56,-69,-57,-63,-60,-57,0,0,0,0,-68,0,0,0,-69,-66,-65,0,0,0,0,0,0,-61,-70,-64,-69,-66,-67,-75,-69,-67,-60,-68,0,-68,-67,0,-61,0,0,0,0,0,0,-69,0,0,-71,0,0,-69,0,0,-63,-59,0,-62,-59,-59,0,-62,-73,0,0,-68,-59,-61,-59,-66,-63,-68,-55,-70,-65,-67,-60,-68,-70,-65,-66,-62,-67,-67,0,-64,0,-60,-59,-71,-57,-61,-64,0,-63,0,-60,-69,0,-61,-60,-72,-63,0,-67,-66,-57,-62,-61,0,-63,0,-72,0,-56,-59,-63,-74,-65,-70,-74,-70,-61,-67,-68,-56,-70,-64,-64,-58,-63,-64,-62,-72,-73,-67,0,0,-68,-62,-58,-62,-70,-59,-69,-59,-67,-60,0,-65,-69,-62,-69,-62,-60,-58,0,0,-67,0,-62,-66,-66,-66,0,-74,-69,-67,-61,-67,-66,-65,-69,-61,-59,0,0,-71,0,-69,-69,bedroom_location_wardrobe,activity_dressing,1563960548273,PID001
-74,-68,-59,0,0,0,0,-60,0,0,-70,-67,-67,-68,-67,-59,-64,-61,-59,-59,-67,0,0,0,0,-68,0,0,0,-69,-66,-65,0,0,0,0,-69,0,-61,-70,-64,-69,-66,-67,-75,-69,-67,-60,-68,0,-67,-68,0,-61,0,0,0,0,0,0,-69,0,0,-71,0,0,-69,0,0,-65,-59,0,-62,-59,-59,0,-60,-73,0,0,-68,-59,-61,-66,-66,-68,-63,-66,-63,-65,-67,-60,-68,-70,-65,-65,-62,-67,-67,0,-64,0,-60,-59,-72,-57,-73,-64,0,-63,0,-60,-69,0,-66,-60,-73,-63,0,-66,-66,-57,-62,-61,0,-63,0,-72,0,-56,-59,-63,-74,-65,-70,-74,-59,-65,-61,-68,-66,-73,-64,-64,-58,-63,-64,-62,-72,-63,-61,0,0,-68,-62,-58,-62,-70,-59,-69,-59,-70,-55,0,-65,-69,-62,-69,-62,-60,-58,0,0,-67,0,-68,-69,-67,-66,0,-58,-58,-61,-61,-64,-66,-65,-69,-61,-59,0,0,-67,0,-73,-62,bedroom_location_wardrobe,activity_dressing,1563960549302,PID001
-75,-58,-64,0,0,0,0,-62,0,0,-70,-69,-60,-61,-67,-55,-68,-58,-61,-61,-56,0,0,0,0,-68,0,0,0,-69,-63,-62,0,0,0,0,-67,0,-62,-70,-61,-69,-67,-65,-75,-69,-69,-60,-68,0,-67,-68,0,-61,0,0,0,0,0,0,-69,0,0,-71,0,0,-69,0,0,-65,-59,0,-62,-59,-58,0,-61,-73,0,0,-68,-59,-59,-60,-72,-64,-69,-56,-69,-63,-67,-60,-68,-70,-65,-65,-62,-67,-67,0,-64,0,-60,-59,-70,-57,-71,-64,0,-63,0,-60,-69,0,-66,-60,-70,-63,0,-65,-66,-57,-62,-61,0,-63,0,-72,0,-56,-59,-63,-74,-65,-70,-74,-63,-67,-68,-70,-66,-73,-64,-64,-58,-63,-64,-62,-72,-58,-64,0,0,-68,-62,-58,-64,-69,-59,-68,-59,-69,-61,0,-65,-69,-62,-68,-64,-61,-59,0,0,-68,0,-61,-71,-68,-61,0,-58,-68,-64,-64,-63,-66,-65,-68,-62,-68,0,0,-67,-68,-69,-64,bedroom_location_wardrobe,activity_dressing,1563960550315,PID001
-73,-58,-64,0,0,0,0,-62,0,0,0,-69,-60,-61,-64,-55,-68,-58,-61,-61,-56,0,0,0,0,-68,0,0,0,-69,-63,-64,0,0,0,0,-67,0,-63,0,-61,-70,-67,-68,-75,-69,-68,-60,-68,0,-67,-68,0,-62,0,0,0,0,0,0,-69,0,0,-70,0,0,-69,0,0,-65,-60,0,-63,-59,-60,0,-61,-72,0,0,-68,-59,-61,-60,-73,-67,-70,-56,-69,-65,-67,-59,-67,-70,-66,-65,-62,-67,-67,0,-64,0,-59,-58,-70,-57,-71,-63,0,-64,0,-62,-69,0,-66,-60,-70,-63,0,-65,-66,-58,-62,-62,0,-63,0,-72,0,-56,-59,-63,-74,-65,-70,-74,-63,-67,-68,-70,-66,-73,-64,-64,-58,-64,-64,-62,-73,-72,-66,0,0,-68,-62,-58,-66,-67,-59,-69,-59,-69,-61,0,-65,-70,-61,-68,-63,-61,-59,0,0,-68,0,-61,-71,-68,-61,0,-58,-68,-64,-64,-63,-66,-68,-67,-62,-68,0,0,-67,-68,-70,-64,bedroom_location_wardrobe,activity_dressing,1563960551355,PID001
-73,-67,-59,0,0,0,0,-62,0,0,0,-61,-64,-64,-62,-57,-64,-59,-60,-62,-66,0,0,0,0,-68,0,0,0,-69,-63,-64,0,0,0,0,-67,0,-63,0,-61,-70,-67,-68,-75,-69,-68,-60,-68,0,-66,-67,0,-62,0,0,0,0,0,0,-69,0,0,-70,0,0,-68,0,0,-63,-60,0,-63,-59,-58,0,-60,-73,0,0,-68,-59,-61,-60,-73,-67,-63,-63,-64,-65,-67,-59,-67,-70,-66,-65,-62,-67,-69,0,-64,0,-59,-58,-70,-57,-63,-63,0,-64,0,-62,-69,0,-66,-60,-70,-63,0,-67,-66,-58,-62,-62,0,-63,0,-72,0,-56,-59,-63,-74,-65,-70,-74,-63,-66,-63,-70,-66,-73,-64,-64,-58,-64,-64,-62,-72,-62,-60,0,0,-68,-67,-58,-66,-67,-59,-69,-59,-67,-54,0,-64,-67,-61,-68,-63,-61,-59,0,0,-68,0,-61,-64,-64,-63,0,-61,-68,-63,-64,-65,-66,-69,-67,-62,-68,0,0,-67,-68,-64,-66,bedroom_location_wardrobe,activity_dressing,1563960552371,PID001
-73,-60,-61,0,0,0,0,-61,0,0,0,-69,-60,-60,-65,-57,-69,-58,-62,-61,-58,0,0,0,0,-68,0,0,0,-69,-62,-63,0,0,0,0,-67,0,-62,0,-60,-70,-67,-67,-75,-68,-67,-61,-68,0,-66,-67,0,-62,0,0,0,0,0,0,-69,0,0,-70,0,0,-68,0,0,-63,-60,0,-63,-59,-59,0,-61,-73,0,0,-68,-59,-62,-61,-71,-63,-69,-56,-69,-62,-67,-59,-67,-70,-66,-65,-62,-67,-69,0,-64,0,-59,-58,-70,-57,-66,-63,0,-64,0,-62,-69,0,-70,-60,-72,-63,0,-68,-66,-58,-62,-62,0,-63,0,-72,0,-56,-59,-63,-74,-65,-73,-74,-68,-66,-68,-70,-66,-73,-64,-64,-58,-64,-64,-62,-72,-58,-66,0,0,-68,-70,-68,-66,-67,-59,-68,-60,-67,-61,0,-65,-70,-62,-69,-61,-60,-59,0,0,-68,0,-62,-63,-66,-69,0,-59,-60,-67,-71,-68,-66,-68,-67,-69,-66,0,0,-70,-71,-70,-66,bedroom_location_wardrobe,activity_dressing,1563960553393,PID001
-74,-60,-63,0,0,0,0,-61,0,0,0,-70,-60,-62,-62,-56,-69,-56,-62,-60,-58,0,0,0,0,-68,0,0,0,-69,-64,-63,0,0,0,0,-67,0,-63,0,-62,-70,-67,-67,-76,-69,-67,-60,-67,0,-66,-67,0,-62,0,0,0,0,0,0,-69,0,0,-70,0,0,-68,0,0,-63,-59,0,-64,-59,-59,0,-62,-71,0,0,-68,-58,-62,-60,-70,-62,-69,-56,-69,-64,-67,-61,-67,-71,-65,-65,-62,-67,-69,0,-63,0,-60,-57,-70,-57,-66,-63,0,-64,0,-61,-69,0,-70,-60,-72,-63,0,-68,-66,-58,-62,-63,0,-62,0,-72,0,-56,-59,-64,-74,-65,-73,-74,-68,-66,-65,-70,-66,-73,-64,-64,-59,-64,-64,-62,-72,-73,-63,0,0,-68,-70,-68,-65,-67,-57,-66,-60,-67,-62,0,-65,-69,-63,-69,-61,-62,-59,0,0,-68,0,-61,-63,-66,-69,0,-59,-60,-67,-71,-68,-66,-69,-67,-69,-67,0,0,-70,-71,-70,-66,bedroom_location_wardrobe,activity_dressing,1563960554407,PID001
-74,-70,-58,0,0,0,0,-61,0,0,0,-61,-64,-62,-63,-56,-66,-58,-60,-64,-70,0,0,0,0,-69,0,0,0,-69,-64,-63,0,0,0,0,-66,0,-63,0,-62,-70,-67,-67,-76,-69,-67,-60,-67,0,-67,-68,0,-62,0,0,0,0,0,0,-69,0,0,-71,0,0,-70,0,0,-64,-59,0,-64,-59,-59,0,-62,-72,0,0,-67,-58,-62,-63,-70,-65,-61,-65,-64,-64,-67,-61,-67,-71,-64,-67,-63,-67,-68,0,-63,0,-60,-58,-71,-57,-65,-63,0,-64,0,-61,-69,0,-70,-60,-72,-63,0,-67,-66,-58,-62,-63,0,-62,0,-72,0,-56,-59,-64,-74,-65,-73,-74,-66,-66,-66,-70,-66,-73,-65,-64,-59,-64,-64,-62,-72,-60,-62,0,0,-68,-70,-66,-65,-67,-57,-66,-60,-66,-55,0,-65,-69,-63,-69,-61,-62,-59,0,0,-68,0,-68,-64,-70,-67,0,-62,-64,-69,-69,-66,-66,-69,-67,-68,-67,0,0,-69,-71,-67,-68,bedroom_location_wardrobe,activity_dressing,1563960555461,PID001
